X,Y,O,44:25:2C:54:32:F9,49:29:6D:6C:49:9F,5c:83:8f:bc:40:10,5c:83:8f:bc:40:13,5c:83:8f:bc:40:15,5c:83:8f:bc:40:16,5c:83:8f:bc:40:17,5c:83:8f:bc:40:18,5c:83:8f:f2:e3:60,5c:83:8f:f2:e3:63,5c:83:8f:f2:e3:65,5c:83:8f:f2:e3:66,5c:83:8f:f2:e3:67,5c:83:8f:f2:e3:68,5c:83:8f:f2:e3:69,5c:83:8f:f2:e3:6a,5c:83:8f:f2:e3:6c,5c:83:8f:f2:e3:6f,7A:06:A9:3F:24:3C,c8:f9:f9:72:c8:f0,c8:f9:f9:72:c8:f3,c8:f9:f9:72:c8:f4,c8:f9:f9:72:c8:f5,c8:f9:f9:72:c8:f6,c8:f9:f9:72:e7:80,c8:f9:f9:72:e7:83,c8:f9:f9:72:e7:84,c8:f9:f9:72:e7:85,c8:f9:f9:72:e7:86,c8:f9:f9:72:e7:89,c8:f9:f9:72:e7:8a,c8:f9:f9:72:e7:8b,c8:f9:f9:72:e7:8c,c8:f9:f9:72:e7:8f,c8:f9:f9:72:eb:50,c8:f9:f9:72:eb:53,c8:f9:f9:72:eb:54,c8:f9:f9:72:eb:55,c8:f9:f9:72:eb:56,c8:f9:f9:73:36:20,c8:f9:f9:73:36:25,c8:f9:f9:73:36:28,c8:f9:f9:73:38:b0,c8:f9:f9:73:38:b3,c8:f9:f9:73:38:b4,c8:f9:f9:73:38:b5,c8:f9:f9:73:38:b6,c8:f9:f9:88:23:20,c8:f9:f9:88:23:24,c8:f9:f9:88:23:25,c8:f9:f9:88:39:10,c8:f9:f9:88:39:13,c8:f9:f9:88:39:14,c8:f9:f9:88:39:15,c8:f9:f9:88:39:16,c8:f9:f9:88:39:19,c8:f9:f9:88:39:1a,c8:f9:f9:88:39:1b,c8:f9:f9:88:39:1c,c8:f9:f9:88:39:1f,c8:f9:f9:88:8b:60,c8:f9:f9:88:8b:63,c8:f9:f9:88:8b:64,c8:f9:f9:88:8b:65,c8:f9:f9:88:8b:66,c8:f9:f9:88:8b:69,c8:f9:f9:88:8b:6a,c8:f9:f9:88:8b:6c,fc:5b:39:b0:4e:bf,magX,magY,magZ,Ori
7.2,5.9,0,-84,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-1.4862060546875,-36.3967895507812,-21.5438842773437,163.49113
7.2,5.9,0,-87,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,2.435302734375,-41.2612915039063,-14.4378662109375,162.40047
7.2,5.9,90,-91,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,2.435302734375,-41.2612915039063,-14.4378662109375,251.54364
7.2,5.9,90,-88,-87,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,18.475341796875,-31.494140625,-24.2568969726562,255.07558
7.2,5.9,90,-90,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,14.1830444335938,-36.566162109375,-18.4844970703125,258.10712
7.2,5.9,90,-85,-88,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,16.1117553710938,-33.5037231445312,-15.8203125,256.00223
7.2,5.9,90,-86,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,20.6085205078125,-28.753662109375,-21.3043212890625,253.31894
7.2,5.9,90,-89,-80,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,19.189453125,-23.5565185546875,-29.241943359375,254.6777
7.2,5.9,90,-87,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,21.4508056640625,-30.6625366210937,-18.5104370117188,252.82275
7.2,5.9,90,-88,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,18.0038452148438,-37.1551513671875,-8.03680419921875,254.02983
7.2,5.9,90,-86,-89,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,16.6000366210938,-39.7125244140625,-2.88238525390625,256.15503
7.2,5.9,90,-86,-89,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,18.902587890625,-35.9573364257812,-9.60845947265625,254.23563
7.2,5.9,90,-90,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,15.8035278320313,-31.2042236328125,-25.2349853515625,253.25267
7.2,5.9,90,-87,-89,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,16.5481567382813,-11.5081787109375,-33.782958984375,252.95659
7.2,5.9,90,-90,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,18.4967041015625,-17.7169799804688,-30.8914184570312,252.39799
7.2,5.9,90,-87,-80,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,18.3914184570313,-28.4835815429687,-21.807861328125,252.56589
7.2,5.9,90,-89,-87,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,17.095947265625,-32.9421997070312,-17.7566528320313,251.69647
7.2,5.9,180,-90,-88,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,9.04083251953125,-8.4686279296875,-37.1246337890625,335.33997
7.2,5.9,180,-88,-89,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,14.154052734375,-11.3983154296875,-35.7009887695312,343.28528
7.2,5.9,180,-86,-90,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,16.729736328125,-12.615966796875,-33.5708618164062,338.93372
7.2,5.9,180,-86,-83,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,13.4063720703125,-11.9827270507813,-35.15625,338.08151
7.2,5.9,180,-85,-89,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,8.709716796875,-13.7985229492188,-37.4725341796875,339.32446
7.2,5.9,180,-85,-90,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,1.28326416015625,-13.41552734375,-38.4201049804687,339.61182
7.2,5.9,180,-84,-84,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-3.60565185546875,-12.3703002929688,-37.994384765625,337.8765
7.2,5.9,180,-89,-91,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,1.06964111328125,-3.81927490234375,-38.6215209960937,340.13879
7.2,5.9,180,-90,-90,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,5.97076416015625,-3.4332275390625,-36.7431640625,339.65881
7.2,5.9,180,-90,-88,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,14.1357421875,-10.4568481445313,-36.0809326171875,338.41864
7.2,5.9,180,-91,-91,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,15.9027099609375,-16.8258666992188,-34.759521484375,339.54269
7.2,5.9,180,-86,-83,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,12.8189086914063,-22.7630615234375,-30.8975219726562,338.11362
7.2,5.9,180,-86,-93,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,10.2142333984375,-25,-32.8842163085937,341.69229
7.2,5.9,180,-87,-92,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,8.32672119140625,-24.6063232421875,-35.382080078125,339.22183
7.2,5.9,180,-85,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,1.4312744140625,-19.3801879882813,-36.48681640625,337.71866
7.2,5.9,270,-93,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,1.4312744140625,-19.3801879882813,-36.48681640625,70.7403
7.2,5.9,270,-87,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-18.6965942382813,-21.09375,-29.13818359375,66.37146
7.2,5.9,270,-85,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-17.0166015625,-25.5889892578125,-29.8187255859375,70.10077
7.2,5.9,270,-91,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-17.5506591796875,-22.5860595703125,-31.4178466796875,71.5424
7.2,5.9,270,-86,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-20.3903198242187,-29.4601440429687,-25.152587890625,70.74895
7.2,5.9,270,-85,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-20.41015625,-32.5607299804687,-19.854736328125,70.53594
7.2,5.9,270,-87,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-97,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-21.6476440429687,-33.1008911132812,-16.9906616210938,71.04478
7.2,5.9,270,-88,-83,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-18.896484375,-34.8098754882812,-15.9866333007813,70.42776
7.2,5.9,270,-91,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-88,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-20.5215454101562,-31.0134887695312,-23.748779296875,70.52074
7.2,5.9,270,-87,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-95,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-17.9931640625,-28.0364990234375,-27.9006958007812,72.9567
7.2,5.9,270,-89,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-16.4443969726563,-23.1124877929687,-30.96923828125,70.56
7.2,5.9,270,-86,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-16.1575317382813,-19.3832397460938,-34.3399047851562,72.58215
7.2,5.9,270,-87,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-18.1076049804688,-18.3212280273438,-32.2784423828125,70.08328
7.2,5.9,270,-90,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-84,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-18.218994140625,-24.1043090820312,-28.9398193359375,68.70322
7.2,5.9,270,-86,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-93,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-17.913818359375,-28.9688110351562,-25.9689331054687,70.68257
5.6,4.8,0,-80,-90,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-90,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-10.58349609375,-39.276123046875,-8.87603759765625,156.35999
5.6,4.8,0,-84,-97,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-67,-110,-110,-110,-72,-72,-71,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-110,-110,-71,-110,-70,-78,-77,-78,-78,-77,-110,-66,-110,-68,-110,-110,-110,-110,-110,-6.47735595703125,-39.6148681640625,-4.60357666015625,156.70444
5.6,4.8,0,-85,-91,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,-1.37939453125,-39.1983032226562,2.2491455078125,155.4281
5.6,4.8,0,-85,-85,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,6.77947998046875,-40.5624389648438,3.2806396484375,154.67484
5.6,4.8,0,-86,-88,-110,-83,-110,-82,-82,-110,-110,-79,-110,-110,-79,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-62,-110,-64,-60,-61,-66,-65,-65,-65,-65,-77,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-70,-70,-71,-70,-71,-110,-110,-110,-110,4.55474853515625,-40.2938842773438,2.62298583984375,153.67175
